301 0.140000000000000
-3.000000000000000 -1.875000000000000 -0.000000000000000
-2.980000000000000 -1.875000000000000 -0.033471137332926
-2.960000000000000 -1.875000000000000 -0.066707498686441
-2.940000000000000 -1.875000000000000 -0.099475954865942
-2.920000000000000 -1.875000000000000 -0.131546658695434
-2.900000000000000 -1.875000000000000 -0.162694657230320
-2.880000000000000 -1.875000000000000 -0.192701469640686
-2.860000000000000 -1.875000000000000 -0.221356619697338
-2.840000000000000 -1.875000000000000 -0.248459112111325
-2.820000000000000 -1.875000000000000 -0.273818842371476
-2.800000000000000 -1.875000000000000 -0.297257930190958
-2.780000000000000 -1.875000000000000 -0.318611967209679
-2.760000000000000 -1.875000000000000 -0.337731170200806
-2.740000000000000 -1.875000000000000 -0.354481431692486
-2.720000000000000 -1.875000000000000 -0.368745260635401
-2.700000000000000 -1.875000000000000 -0.380422606518061
-2.680000000000000 -1.875000000000000 -0.389431561149264
-2.660000000000000 -1.875000000000000 -0.395708933185195
-2.640000000000000 -1.875000000000000 -0.399210691371309
-2.620000000000000 -1.875000000000000 -0.399912273389938
-2.600000000000000 -1.875000000000000 -0.397808758147309
-2.580000000000000 -1.875000000000000 -0.392914900291476
-2.560000000000000 -1.875000000000000 -0.385265026719063
-2.540000000000000 -1.875000000000000 -0.374912795796757
-2.520000000000000 -1.875000000000000 -0.361930820986408
-2.500000000000000 -1.875000000000000 -0.346410161513775
-2.480000000000000 -1.875000000000000 -0.328459683653481
-2.460000000000000 -1.875000000000000 -0.308205297110316
-2.440000000000000 -1.875000000000000 -0.285789071853121
-2.420000000000000 -1.875000000000000 -0.261368241596042
-2.400000000000000 -1.875000000000000 -0.235114100916989
-2.380000000000000 -1.875000000000000 -0.207210803749252
-2.360000000000000 -1.875000000000000 -0.177854071673971
-2.340000000000000 -1.875000000000000 -0.147249821073871
-2.320000000000000 -1.875000000000000 -0.115612718777788
-2.300000000000000 -1.875000000000000 -0.083164676327103
-2.280000000000000 -1.875000000000000 -0.050133293425722
-2.260000000000000 -1.875000000000000 -0.016750261491679
-2.240000000000000 -1.875000000000000 0.016750261491680
-2.220000000000000 -1.875000000000000 0.050133293425722
-2.200000000000000 -1.875000000000000 0.083164676327104
-2.180000000000000 -1.875000000000000 0.115612718777789
-2.160000000000000 -1.875000000000000 0.147249821073871
-2.140000000000000 -1.875000000000000 0.177854071673971
-2.120000000000000 -1.875000000000000 0.207210803749252
-2.100000000000000 -1.875000000000000 0.235114100916989
-2.080000000000000 -1.875000000000000 0.261368241596042
-2.060000000000000 -1.875000000000000 0.285789071853121
-2.040000000000000 -1.875000000000000 0.308205297110316
-2.020000000000000 -1.875000000000000 0.328459683653482
-2.000000000000000 -1.875000000000000 0.346410161513776
-1.980000000000000 -1.875000000000000 0.361930820986408
-1.960000000000000 -1.875000000000000 0.374912795796757
-1.940000000000000 -1.875000000000000 0.385265026719063
-1.920000000000000 -1.875000000000000 0.392914900291476
-1.900000000000000 -1.875000000000000 0.397808758147309
-1.880000000000000 -1.875000000000000 0.399912273389938
-1.860000000000000 -1.875000000000000 0.399210691371309
-1.840000000000000 -1.875000000000000 0.395708933185195
-1.820000000000000 -1.875000000000000 0.389431561149264
-1.800000000000000 -1.875000000000000 0.380422606518061
-1.780000000000000 -1.875000000000000 0.368745260635400
-1.760000000000000 -1.875000000000000 0.354481431692486
-1.740000000000000 -1.875000000000000 0.337731170200806
-1.720000000000000 -1.875000000000000 0.318611967209678
-1.700000000000000 -1.875000000000000 0.297257930190958
-1.680000000000000 -1.875000000000000 0.273818842371475
-1.660000000000000 -1.875000000000000 0.248459112111324
-1.640000000000000 -1.875000000000000 0.221356619697337
-1.620000000000000 -1.875000000000000 0.192701469640686
-1.600000000000000 -1.875000000000000 0.162694657230320
-1.580000000000000 -1.875000000000000 0.131546658695433
-1.560000000000000 -1.875000000000000 0.099475954865942
-1.540000000000000 -1.875000000000000 0.066707498686441
-1.520000000000000 -1.875000000000000 0.033471137332926
-1.500000000000000 -1.875000000000000 0.000000000000000
-1.480000000000000 -1.875000000000000 -0.033471137332926
-1.460000000000000 -1.875000000000000 -0.066707498686441
-1.440000000000000 -1.875000000000000 -0.099475954865942
-1.420000000000000 -1.875000000000000 -0.131546658695433
-1.400000000000000 -1.875000000000000 -0.162694657230320
-1.380000000000000 -1.875000000000000 -0.192701469640686
-1.360000000000000 -1.875000000000000 -0.221356619697337
-1.340000000000000 -1.875000000000000 -0.248459112111324
-1.320000000000000 -1.875000000000000 -0.273818842371475
-1.300000000000000 -1.875000000000000 -0.297257930190958
-1.280000000000000 -1.875000000000000 -0.318611967209678
-1.260000000000000 -1.875000000000000 -0.337731170200806
-1.240000000000000 -1.875000000000000 -0.354481431692486
-1.220000000000000 -1.875000000000000 -0.368745260635400
-1.200000000000000 -1.875000000000000 -0.380422606518061
-1.180000000000000 -1.875000000000000 -0.389431561149264
-1.160000000000000 -1.875000000000000 -0.395708933185195
-1.140000000000000 -1.875000000000000 -0.399210691371309
-1.120000000000000 -1.875000000000000 -0.399912273389938
-1.100000000000000 -1.875000000000000 -0.397808758147309
-1.080000000000000 -1.875000000000000 -0.392914900291476
-1.060000000000000 -1.875000000000000 -0.385265026719063
-1.040000000000000 -1.875000000000000 -0.374912795796757
-1.020000000000000 -1.875000000000000 -0.361930820986408
-1.000000000000000 -1.875000000000000 -0.346410161513776
-0.980000000000000 -1.875000000000000 -0.328459683653482
-0.960000000000000 -1.875000000000000 -0.308205297110316
-0.940000000000000 -1.875000000000000 -0.285789071853121
-0.920000000000000 -1.875000000000000 -0.261368241596042
-0.900000000000000 -1.875000000000000 -0.235114100916989
-0.880000000000000 -1.875000000000000 -0.207210803749252
-0.860000000000000 -1.875000000000000 -0.177854071673971
-0.840000000000000 -1.875000000000000 -0.147249821073871
-0.820000000000000 -1.875000000000000 -0.115612718777789
-0.800000000000000 -1.875000000000000 -0.083164676327104
-0.780000000000000 -1.875000000000000 -0.050133293425721
-0.760000000000000 -1.875000000000000 -0.016750261491680
